CODE;NUTS_3
54342;CZ052
54344;CZ052
54351;CZ052
54352;CZ052
54361;CZ052
54362;CZ052
54371;CZ052
54372;CZ052
54373;CZ052
54374;CZ052
54375;CZ052
54376;CZ052
54377;CZ052
54401;CZ052
54404;CZ052
54442;CZ052
54443;CZ052
54451;CZ052
54452;CZ052
54454;CZ052
54455;CZ052
54456;CZ052
54461;CZ052
54462;CZ052
54464;CZ052
54466;CZ052
54472;CZ052
54474;CZ052
54475;CZ052
54477;CZ052
54701;CZ052
54901;CZ052
54906;CZ052
54907;CZ052
54908;CZ052
54911;CZ052
54912;CZ052
54921;CZ052
54922;CZ052
54923;CZ052
54931;CZ052
54932;CZ052
54934;CZ052
54936;CZ052
54937;CZ052
54941;CZ052
54946;CZ052
54947;CZ052
54948;CZ052
54952;CZ052
54954;CZ052
54955;CZ052
54956;CZ052
54957;CZ052
54962;CZ052
54963;CZ052
54964;CZ052
54971;CZ052
54972;CZ052
54973;CZ052
54974;CZ052
54981;CZ052
54982;CZ052
54983;CZ052
54984;CZ052
55001;CZ052
55101;CZ052
55102;CZ052
55201;CZ052
55203;CZ052
55204;CZ052
55205;CZ052
55211;CZ052
55212;CZ052
55221;CZ052
55222;CZ052
55224;CZ052
55225;CZ052
56002;CZ053
56101;CZ053
56102;CZ053
56112;CZ053
56113;CZ053
56114;CZ053
56115;CZ053
56116;CZ053
56117;CZ053
56118;CZ053
56122;CZ053
56123;CZ053
56124;CZ053
56125;CZ053
56131;CZ053
56132;CZ053
56133;CZ053
56134;CZ053
56141;CZ053
56151;CZ053
56152;CZ053
56153;CZ053
56154;CZ053
56155;CZ053
56156;CZ053
56161;CZ053
56162;CZ053
56163;CZ053
56164;CZ053
56165;CZ053
56166;CZ053
56167;CZ053
56168;CZ053
56169;CZ053
56170;CZ053
56181;CZ053
56182;CZ053
56184;CZ053
56185;CZ053
56186;CZ053
56201;CZ053
56203;CZ053
56204;CZ053
56206;CZ053
56301;CZ053
56401;CZ053
56501;CZ053
56542;CZ053
56543;CZ053
56544;CZ053
56552;CZ053
56553;CZ053
56555;CZ053
56601;CZ053
56802;CZ053
56901;CZ053
56902;CZ053
56903;CZ053
56904;CZ053
56905;CZ053
56906;CZ053
56907;CZ053
56911;CZ053
56912;CZ053
56914;CZ053
56921;CZ053
56922;CZ053
56923;CZ053
56924;CZ053
56932;CZ053
56933;CZ053
56934;CZ053
56935;CZ053
56941;CZ053
56942;CZ053
56943;CZ053
56944;CZ053
56946;CZ053
56951;CZ053
56953;CZ053
56955;CZ053
56956;CZ053
56957;CZ053
56961;CZ053
56962;CZ053
56963;CZ053
56965;CZ053
56966;CZ053
56967;CZ053
56971;CZ053
56972;CZ053
56973;CZ053
56974;CZ053
56982;CZ053
56991;CZ053
56992;CZ053
56993;CZ053
56994;CZ053
57001;CZ053
57101;CZ053
57201;CZ053
58001;CZ063
58221;CZ063
